Date,Open,High,Low,Close,Adj Close,Volume
2011-12-01,136.918182,140.909088,136.918182,138.627274,96.084435,6407961
2011-12-02,139.090912,143.818176,137.818176,143.209091,99.260162,4616545
2011-12-05,142.718185,143.699997,140.363632,141.918182,98.365395,3146593
2011-12-07,142.218185,142.881821,139.090912,139.590912,96.752350,4131797
2011-12-08,138.199997,139.090912,134.181824,135.300003,93.778252,4236742
2011-12-09,132.463638,134.890915,131.409088,133.009094,92.190392,4827047
2011-12-12,135.272720,135.272720,128.199997,128.654541,89.172195,4555050
2011-12-13,127.363632,129.427277,125.500000,128.236359,88.882355,4398651
2011-12-14,127.236366,130.181824,126.154549,127.790909,88.573601,5100715
2011-12-15,126.372726,128.363632,125.263634,126.954544,87.993904,3281766
2011-12-16,127.436363,129.936356,121.272728,122.918182,85.196243,6125486
2011-12-19,122.545456,122.545456,116.545456,119.481819,82.814461,4321882
2011-12-20,120.199997,121.754547,117.927269,118.618179,82.215858,3644926
2011-12-21,123.254547,128.727264,122.036362,127.699997,88.510590,6463956
2011-12-22,125.500000,134.490906,124.318184,132.199997,91.629601,6496670
2011-12-23,132.363632,133.363632,129.954544,131.263641,90.980606,4794949
2011-12-26,131.727264,133.545456,130.727264,132.390915,91.761932,1874531
2011-12-27,132.000000,133.363632,131.036362,131.872726,91.402771,1659267
2011-12-28,130.890915,131.054550,126.363632,126.754547,87.855278,3256433
2011-12-29,125.636360,127.454544,123.636360,124.736359,86.456444,3090509
2011-12-30,125.518181,127.254547,123.681816,124.472725,86.273727,2132662
2012-01-02,125.454544,127.236366,124.563637,126.627274,87.767075,2515479
2012-01-03,128.181824,132.545456,128.181824,131.890915,91.415359,2866269
2012-01-04,133.072723,136.290909,132.909088,135.090912,93.633339,3989573
2012-01-05,135.581818,137.454544,134.336365,135.863632,94.168900,2868876
2012-01-06,134.909088,138.545456,132.454544,136.609085,94.685608,2994837
2012-01-07,null,null,null,null,null,null
2012-01-09,134.572723,137.090912,132.963638,135.590912,93.979889,1870714
2012-01-10,136.818176,141.800003,136.600006,140.809097,97.596695,3622899
2012-01-11,141.772720,143.636368,140.727264,141.745453,98.245689,2847635
2012-01-12,141.554550,144.836365,140.863632,142.100006,98.491425,2451838
2012-01-13,142.718185,147.145447,142.036362,143.572723,99.512207,4361768
2012-01-16,142.090912,144.727264,141.454544,143.918182,99.751633,2443401
2012-01-17,145.454544,146.309097,142.454544,142.836365,99.001801,2673417
2012-01-18,141.436356,142.090912,138.581818,139.881821,96.953979,2485152
2012-01-19,141.454544,145.454544,141.454544,144.790909,100.356537,2152572
2012-01-20,147.818176,154.872726,147.818176,153.209091,106.191299,9004676
2012-01-23,152.363632,158.472733,152.363632,155.963638,108.100502,3925036
2012-01-24,156.018188,162.672729,153.972733,161.118179,111.673195,6569942
2012-01-25,161.818176,162.727264,158.163635,159.745453,110.721733,2994645
2012-01-27,160.909088,162.000000,157.109085,161.472733,111.918930,3187353
2012-01-30,159.454544,160.209091,154.199997,154.899994,107.363281,2535356
2012-01-31,156.363632,164.800003,155.636368,164.000000,113.670601,8900688
2012-02-01,163.818176,165.509094,159.718185,161.490906,111.931519,6156347
2012-02-02,163.454544,165.763641,159.881821,164.018188,113.683220,7089449
2012-02-03,164.545456,166.827271,162.281815,166.327271,115.283676,5028572
2012-02-06,168.181824,170.309097,167.327271,168.699997,116.928253,4230285
2012-02-07,170.545456,171.909088,168.345459,170.345459,118.068726,3931515
2012-02-08,168.563629,169.090912,165.418182,167.263641,115.932686,7767270
2012-02-09,167.054550,171.672729,166.127274,170.836365,118.408997,4157416
2012-02-10,170.545456,170.672729,166.545456,168.763641,116.972359,3289818
2012-02-13,169.272720,171.963638,167.136368,169.927277,117.778877,4031334
2012-02-14,169.036362,172.636368,168.563629,171.300003,118.730339,3707522
2012-02-15,173.090912,179.072723,173.090912,178.199997,123.512833,5237528
2012-02-16,178.090912,178.172729,174.745453,176.154541,122.095085,2048886
2012-02-17,178.899994,181.399994,177.272720,178.463638,123.695549,3399719
2012-02-21,177.272720,181.545456,177.272720,180.190903,124.892738,3481856
2012-02-22,179.645447,180.000000,173.109085,174.027267,120.620659,3495887
2012-02-23,173.636368,174.245453,169.500000,171.600006,118.938278,4958854
2012-02-24,171.454544,171.699997,166.927277,169.381821,117.400833,2129808
2012-02-27,169.272720,169.618179,160.181824,161.254547,111.767700,2292789
2012-02-28,163.000000,167.163635,162.809097,165.590912,114.773293,3506051
2012-02-29,166.545456,167.627274,163.236359,164.818176,114.237709,3394214
2012-03-01,164.527267,164.527267,158.363632,160.790909,111.446358,2285133
2012-03-02,162.181824,166.309097,159.181824,164.136368,113.765137,3392833
2012-03-03,164.909088,165.236359,164.272720,164.645447,114.117981,141558
2012-03-05,162.936356,163.800003,157.945450,158.263641,109.694656,2622317
2012-03-06,158.027267,161.818176,154.600006,155.127274,107.520821,6415342
2012-03-07,154.354538,157.963638,153.363632,156.563629,108.516365,3287085
2012-03-09,159.090912,166.772720,159.090912,166.309097,115.271080,3707005
2012-03-12,171.527267,171.527267,167.009094,169.027267,117.155083,1858724
2012-03-13,170.181824,171.518188,168.581818,169.018188,117.148796,2034388
2012-03-14,172.000000,174.109085,171.963638,173.427277,120.204788,2402833
2012-03-15,173.990906,174.090912,168.000000,169.136368,117.230705,2237542
2012-03-16,169.836365,173.318176,165.636368,166.727264,115.560913,2954841
2012-03-19,167.663635,169.136368,162.863632,165.199997,114.502327,2146918
2012-03-20,165.272720,167.590912,163.645447,165.009094,114.370033,2380899
2012-03-21,164.463638,170.909088,163.236359,170.072723,117.879692,3003967
2012-03-22,170.000000,170.836365,162.263641,163.536362,113.349251,2837438
2012-03-23,164.554550,167.818176,163.000000,165.636368,114.804787,2647705
2012-03-26,164.545456,164.545456,157.454544,158.518188,109.871086,2431923
2012-03-27,161.409088,161.472733,154.936356,159.272720,110.394066,8162043
2012-03-28,158.581818,158.909088,155.090912,156.199997,108.264328,4939153
2012-03-29,154.545456,157.936356,154.000000,155.645447,107.879959,3253733
2012-03-30,157.072723,162.072723,156.909088,161.318176,111.811806,2405215
2012-04-02,161.390915,162.536362,160.363632,161.972733,112.265480,1310506
2012-04-03,163.636368,166.818176,163.436356,165.009094,114.370033,1722022
2012-04-04,163.636368,163.790909,160.090912,161.899994,112.215073,1721763
2012-04-09,160.000000,160.000000,157.636368,158.190903,109.644234,1758630
2012-04-10,158.000000,158.909088,155.454544,157.172729,108.938538,2646687
2012-04-11,155.636368,159.045456,154.727264,157.254547,108.995239,2772544
2012-04-12,158.454544,160.781815,158.363632,159.663635,110.665031,1918317
2012-04-13,160.918182,163.818176,154.727264,157.209091,108.963737,2828468
2012-04-16,156.618179,159.309097,155.990906,158.809097,110.072723,1950981
2012-04-17,159.800003,162.290909,154.972733,161.027267,111.610176,5712866
2012-04-18,162.390915,163.500000,159.636368,160.390915,111.169098,1602160
2012-04-19,160.363632,160.545456,157.609085,159.600006,110.620918,1937407
2012-04-20,158.872726,159.790909,155.545456,156.454544,108.440758,2172906
2012-04-23,156.545456,157.890915,151.854538,153.354538,106.292107,2402102
2012-04-24,153.845459,155.090912,152.454544,154.090912,106.802498,2227532
2012-04-25,153.818176,155.454544,150.518188,152.481812,105.687187,2899671
2012-04-26,152.909088,153.636368,151.890915,153.009094,106.052666,1786641
2012-04-27,153.818176,159.000000,152.909088,156.500000,108.472252,10785340
2012-04-30,158.854538,163.272720,158.554550,160.263641,111.080887,2670678
2012-05-02,160.827271,162.727264,159.454544,160.309097,111.112411,1764509
2012-05-03,159.272720,159.854538,154.818176,155.918182,108.069008,2173978
2012-05-04,154.818176,155.090912,148.199997,151.627274,105.094917,3264997
2012-05-07,149.272720,155.254547,144.954544,154.127274,106.827698,3650883
2012-05-08,154.909088,155.300003,150.209091,150.963638,104.634926,3151510
2012-05-09,149.090912,150.636368,147.354538,149.418182,103.563774,3619142
2012-05-10,149.800003,152.127274,146.727264,147.781815,102.429573,2533382
2012-05-11,146.563629,149.636368,146.072723,147.809097,102.448486,2763617
2012-05-14,148.690903,150.909088,144.545456,145.290909,100.703087,2661917
2012-05-15,144.600006,149.181824,143.818176,148.490906,102.921051,2517305
2012-05-16,145.954544,145.954544,141.909088,144.381821,100.072983,2798229
2012-05-17,145.272720,146.690903,142.018188,143.136368,99.209740,2410726
2012-05-18,140.009094,147.236359,139.454544,146.372726,101.452919,2855858
